# num_greedy 30
51 ; 614.0 ; [20.47631183 23.5673742  10.44628395 14.91747976 19.19832704  5.35450384]
52 ; 614.0 ; [20.47631183 23.5673742  10.44628395 14.91747976 19.19832704  5.35450384]
53 ; 614.0 ; [20.47631183 23.5673742  10.44628395 14.91747976 19.19832704  5.35450384]
54 ; 614.0 ; [20.47631183 23.5673742  10.44628395 14.91747976 19.19832704  5.35450384]
55 ; 614.0 ; [20.47631183 23.5673742  10.44628395 14.91747976 19.19832704  5.35450384]
56 ; 614.0 ; [20.47631183 23.5673742  10.44628395 14.91747976 19.19832704  5.35450384]
57 ; 614.0 ; [20.47631183 23.5673742  10.44628395 14.91747976 19.19832704  5.35450384]
58 ; 614.0 ; [20.47631183 23.5673742  10.44628395 14.91747976 19.19832704  5.35450384]
59 ; 614.0 ; [20.47631183 23.5673742  10.44628395 14.91747976 19.19832704  5.35450384]
60 ; 614.0 ; [20.47631183 23.5673742  10.44628395 14.91747976 19.19832704  5.35450384]
61 ; 614.0 ; [20.47631183 23.5673742  10.44628395 14.91747976 19.19832704  5.35450384]
62 ; 614.0 ; [20.47631183 23.5673742  10.44628395 14.91747976 19.19832704  5.35450384]
63 ; 614.0 ; [20.47631183 23.5673742  10.44628395 14.91747976 19.19832704  5.35450384]
64 ; 614.0 ; [20.47631183 23.5673742  10.44628395 14.91747976 19.19832704  5.35450384]
65 ; 614.0 ; [20.47631183 23.5673742  10.44628395 14.91747976 19.19832704  5.35450384]
66 ; 614.0 ; [20.47631183 23.5673742  10.44628395 14.91747976 19.19832704  5.35450384]
67 ; 614.0 ; [20.47631183 23.5673742  10.44628395 14.91747976 19.19832704  5.35450384]
68 ; 614.0 ; [20.47631183 23.5673742  10.44628395 14.91747976 19.19832704  5.35450384]
69 ; 614.0 ; [20.47631183 23.5673742  10.44628395 14.91747976 19.19832704  5.35450384]
70 ; 614.0 ; [20.47631183 23.5673742  10.44628395 14.91747976 19.19832704  5.35450384]
71 ; 614.0 ; [20.47631183 23.5673742  10.44628395 14.91747976 19.19832704  5.35450384]
72 ; 614.0 ; [20.47631183 23.5673742  10.44628395 14.91747976 19.19832704  5.35450384]
73 ; 614.0 ; [20.47631183 23.5673742  10.44628395 14.91747976 19.19832704  5.35450384]
74 ; 614.0 ; [20.47631183 23.5673742  10.44628395 14.91747976 19.19832704  5.35450384]
75 ; 614.0 ; [20.47631183 23.5673742  10.44628395 14.91747976 19.19832704  5.35450384]
76 ; 614.0 ; [20.47631183 23.5673742  10.44628395 14.91747976 19.19832704  5.35450384]
77 ; 614.0 ; [20.47631183 23.5673742  10.44628395 14.91747976 19.19832704  5.35450384]
78 ; 614.0 ; [20.47631183 23.5673742  10.44628395 14.91747976 19.19832704  5.35450384]
79 ; 614.0 ; [20.47631183 23.5673742  10.44628395 14.91747976 19.19832704  5.35450384]
80 ; 614.0 ; [20.47631183 23.5673742  10.44628395 14.91747976 19.19832704  5.35450384]
81 ; 614.0 ; [20.47631183 23.5673742  10.44628395 14.91747976 19.19832704  5.35450384]
82 ; 614.0 ; [20.47631183 23.5673742  10.44628395 14.91747976 19.19832704  5.35450384]
83 ; 614.0 ; [20.47631183 23.5673742  10.44628395 14.91747976 19.19832704  5.35450384]
84 ; 614.0 ; [20.47631183 23.5673742  10.44628395 14.91747976 19.19832704  5.35450384]
85 ; 614.0 ; [20.47631183 23.5673742  10.44628395 14.91747976 19.19832704  5.35450384]
86 ; 614.0 ; [20.47631183 23.5673742  10.44628395 14.91747976 19.19832704  5.35450384]
87 ; 614.0 ; [20.47631183 23.5673742  10.44628395 14.91747976 19.19832704  5.35450384]
88 ; 614.0 ; [20.47631183 23.5673742  10.44628395 14.91747976 19.19832704  5.35450384]
89 ; 614.0 ; [20.47631183 23.5673742  10.44628395 14.91747976 19.19832704  5.35450384]
90 ; 614.0 ; [20.47631183 23.5673742  10.44628395 14.91747976 19.19832704  5.35450384]
91 ; 614.0 ; [20.47631183 23.5673742  10.44628395 14.91747976 19.19832704  5.35450384]
92 ; 614.0 ; [20.47631183 23.5673742  10.44628395 14.91747976 19.19832704  5.35450384]
93 ; 614.0 ; [20.47631183 23.5673742  10.44628395 14.91747976 19.19832704  5.35450384]
94 ; 614.0 ; [20.47631183 23.5673742  10.44628395 14.91747976 19.19832704  5.35450384]
95 ; 614.0 ; [20.47631183 23.5673742  10.44628395 14.91747976 19.19832704  5.35450384]
96 ; 614.0 ; [20.47631183 23.5673742  10.44628395 14.91747976 19.19832704  5.35450384]
97 ; 614.0 ; [20.47631183 23.5673742  10.44628395 14.91747976 19.19832704  5.35450384]
98 ; 614.0 ; [20.47631183 23.5673742  10.44628395 14.91747976 19.19832704  5.35450384]
99 ; 614.0 ; [20.47631183 23.5673742  10.44628395 14.91747976 19.19832704  5.35450384]
100 ; 614.0 ; [20.47631183 23.5673742  10.44628395 14.91747976 19.19832704  5.35450384]
